,participant,block,trial_num,modality,stim_level,stim_value,rating,RT,vas_initial_value,block_onset,trial_onset,fixation_onset,anticipation_duration,stim_onset,stim_duration,stim_offset,stim_rating_delay,rating_onset,rating_offset,iti_duration
166,sub-04,1,16,vision,4,0.725,51.39973958,1.551749194,65,12860.30865,13140.13606,13141.63772,2,13143.63984,2,13145.64213,6,13151.63206,13153.18381,5
167,sub-04,1,17,vision,1,0.05,1.354166667,1.718688214,65,12860.30865,13158.20592,13159.70769,3,13162.71096,2,13164.7132,6,13170.70302,13172.42171,4
168,sub-04,1,18,vision,3,0.5,47.1953125,1.685269744,35,12860.30865,13176.44271,13177.94457,3,13180.94778,2,13182.95,6,13188.9398,13190.62507,5
169,sub-04,1,19,vision,3,0.5,45.79947917,2.069100688,5,12860.30865,13195.64722,13197.14899,2,13199.1512,2,13201.15333,6,13207.14321,13209.21231,3
170,sub-04,1,20,vision,1,0.05,3.19140625,1.518393796,65,12860.30865,13212.2322,13213.73384,2,13215.73605,2,13217.73838,6,13223.72817,13225.24657,5
171,sub-04,1,21,vision,4,0.725,56.375,1.768686462,65,12860.30865,13230.26875,13231.7706,2,13233.77272,2,13235.77482,5,13240.76366,13242.53235,4
172,sub-04,1,22,vision,5,0.95,88.83007813,1.952304848,5,12860.30865,13246.55348,13248.05508,2,13250.05736,2,13252.05956,6,13258.04938,13260.00169,4
173,sub-04,1,23,vision,1,0.05,2.122395833,1.701884783,35,12860.30865,13264.02275,13265.52431,2.5,13268.02718,2,13270.02939,6,13276.01927,13277.72115,3
174,sub-04,1,24,vision,4,0.725,55.22330729,1.251395591,65,12860.30865,13280.7411,13282.24287,2,13284.24496,2,13286.24736,6,13292.2371,13293.48849,4
175,sub-04,1,25,vision,2,0.275,9.199869792,1.768764781,95,12860.30865,13297.5097,13299.01134,3.5,13302.5153,2,13304.51745,6,13310.50725,13312.27601,5
176,sub-04,2,1,pain,1,45,73.26367188,7.525044077,35,13329.8599,13329.86195,13331.36372,2,13333.316,2,13335.31802,6,13341.35802,13348.88306,3
177,sub-04,2,2,pain,5,49,88.40950521,4.304874657,5,13329.8599,13351.90302,13353.40462,3,13356.34576,2,13358.34353,6,13364.40005,13368.70492,2
178,sub-04,2,3,pain,4,48,54.28190104,1.384898161,65,13329.8599,13370.74042,13372.24216,2.5,13374.66815,2,13376.66359,5,13381.71929,13383.10419,2
179,sub-04,2,4,pain,5,49,82.44466146,1.902103916,65,13329.8599,13385.13964,13386.64126,2.5,13389.06713,2,13391.06284,6,13397.11947,13399.02158,4
180,sub-04,2,5,pain,5,49,84.98242188,2.335944334,35,13329.8599,13403.04279,13404.54438,3,13407.48365,2,13409.48321,5,13414.53868,13416.87462,3
181,sub-04,2,6,pain,1,45,39.68489583,1.034532256,35,13329.8599,13419.8947,13421.39631,2.5,13423.83672,2,13425.8345,5,13430.89006,13431.92459,2
182,sub-04,2,7,pain,2,46,5.665364583,3.03672737,5,13329.8599,13433.94353,13435.44522,2,13437.38711,2,13439.38287,5,13444.43836,13447.47508,2
183,sub-04,2,8,pain,5,49,68.98567708,1.635283564,35,13329.8599,13449.51065,13451.01228,2,13452.93735,2,13454.93336,6,13460.98994,13462.62522,3
184,sub-04,2,9,pain,2,46,42.00455729,1.601761523,95,13329.8599,13465.64518,13467.14686,3,13470.0877,2,13472.08564,5,13477.14124,13478.743,3
185,sub-04,2,10,pain,3,47,51.56380208,1.351596778,95,13329.8599,13481.76298,13483.26464,3.5,13486.70464,2,13488.70399,5,13493.75945,13495.11105,5
186,sub-04,2,11,pain,3,47,52.79427083,1.501606776,95,13329.8599,13500.13314,13501.63491,3.5,13505.07299,2,13507.07424,5,13512.1298,13513.63141,4
187,sub-04,2,12,pain,1,45,31.96484375,1.752058396,35,13329.8599,13517.65247,13519.15425,3,13522.09373,2,13524.09295,5,13529.14848,13530.90053,3
188,sub-04,2,13,pain,4,48,65.01367188,1.735304263,95,13329.8599,13533.92042,13535.42211,3,13538.36183,2,13540.36085,5,13545.41643,13547.15173,4
189,sub-04,2,14,pain,4,48,45.08203125,1.835404426,95,13329.8599,13551.1728,13552.67455,2.5,13555.11481,2,13557.11279,5,13562.16823,13564.00363,5
190,sub-04,2,15,pain,2,46,30.48828125,0.767636807,35,13329.8599,13569.0259,13570.52747,2.5,13572.96652,2,13574.96583,6,13581.02237,13581.79001,5
191,sub-04,2,16,pain,3,47,60.77148438,1.718687676,95,13329.8599,13586.81218,13588.31379,2,13590.25223,2,13592.25155,5,13597.307,13599.02568,4
192,sub-04,2,17,pain,4,48,66.66861979,1.835486121,5,13329.8599,13603.04679,13604.54833,2.5,13606.98899,2,13608.98668,6,13615.04323,13616.87872,3
193,sub-04,2,18,pain,5,49,86.70377604,1.568422694,35,13329.8599,13619.89872,13621.40026,2.5,13623.84095,2,13625.83849,5,13630.89407,13632.46249,4
194,sub-04,2,19,pain,1,45,17.11523438,1.168076781,5,13329.8599,13636.48359,13637.98525,3.5,13641.42501,2,13643.42467,5,13648.48013,13649.64821,5
195,sub-04,2,20,pain,2,46,41.17447917,1.43513654,65,13329.8599,13654.67029,13656.17199,3.5,13659.61015,2,13661.61143,6,13667.66797,13669.1031,2
196,sub-04,2,21,pain,4,48,77.38736979,1.151397616,5,13329.8599,13671.13848,13672.64024,3,13675.56569,2,13677.56234,5,13682.61778,13683.76918,2
197,sub-04,2,22,pain,2,46,39.93098958,0.86765961,35,13329.8599,13685.80462,13687.30645,2.5,13689.73213,2,13691.72785,6,13697.78448,13698.65214,2
198,sub-04,2,23,pain,3,47,39.45572917,1.30143075,5,13329.8599,13700.68785,13702.18939,2,13704.11464,2,13706.11051,5,13711.16608,13712.46751,4
199,sub-04,2,24,pain,3,47,30.48111979,0.7342896,35,13329.8599,13716.4885,13717.99027,3,13720.92978,2,13722.92906,6,13728.9856,13729.71989,4
200,sub-04,2,25,pain,1,45,19.17122396,1.485105052,95,13329.8599,13733.74096,13735.24264,3.5,13738.68283,2,13740.68185,5,13745.73744,13747.22254,3
201,sub-05,1,1,vision,4,0.725,93.61197917,6.773752988,65,2851.379009,2851.414362,2852.916004,2,2854.884751,2,2856.887086,6,2862.894065,2869.667818,5
202,sub-05,1,2,vision,3,0.5,78.72786458,3.50399026,5,2851.379009,2874.689994,2876.191679,3.5,2879.695558,2,2881.697736,6,2887.687573,2891.191564,5
203,sub-05,1,3,vision,4,0.725,88.80338542,4.071258844,65,2851.379009,2896.21366,2897.715345,3.5,2901.219293,2,2903.221427,5,2908.21024,2912.281499,2
204,sub-05,1,4,vision,5,0.95,96.70182292,2.61970634,95,2851.379009,2914.300233,2915.802017,3.5,2919.305916,2,2921.308126,5,2926.296811,2928.916517,2
205,sub-05,1,5,vision,1,0.05,26.21289063,5.022286736,65,2851.379009,2930.952093,2932.453664,3,2935.440272,2,2937.442584,6,2943.432458,2948.454745,4
206,sub-05,1,6,vision,3,0.5,87.30664063,3.020069413,35,2851.379009,2952.475812,2953.977498,3,2956.980724,2,2958.983009,6,2964.972903,2967.992972,3
207,sub-05,1,7,vision,3,0.5,75.6015625,1.718622859,65,2851.379009,2971.012843,2972.51461,2.5,2975.017384,2,2977.019469,5,2982.008367,2983.72699,2
208,sub-05,1,8,vision,2,0.275,50.71875,2.102457825,65,2851.379009,2985.762565,2987.264219,3,2990.250735,2,2992.252984,5,2997.241768,2999.344225,5
209,sub-05,1,9,vision,5,0.95,98.33854167,1.384914907,95,2851.379009,3004.366385,3005.868085,3,3008.871391,2,3010.873643,6,3016.863489,3018.248403,5
210,sub-05,1,10,vision,1,0.05,7.533854167,2.836522186,95,2851.379009,3023.27058,3024.772273,2,3026.774484,2,3028.776729,6,3034.766577,3037.603099,3
211,sub-05,1,11,vision,5,0.95,98.41796875,1.568507501,95,2851.379009,3040.623106,3042.124742,2,3044.126966,2,3046.129158,5,3051.117889,3052.686397,4
212,sub-05,1,12,vision,1,0.05,9.696614583,2.435980997,35,2851.379009,3056.707387,3058.209163,2,3060.211373,2,3062.213573,6,3068.203445,3070.639426,5
213,sub-05,1,13,vision,3,0.5,69.65364583,2.452792162,5,2851.379009,3075.661651,3077.163324,2.5,3079.666164,2,3081.668364,6,3087.658254,3090.111046,4
214,sub-05,1,14,vision,1,0.05,11.68815104,3.971099984,35,2851.379009,3094.132133,3095.63378,2,3097.635993,2,3099.638114,5,3104.62698,3108.59808,5
215,sub-05,1,15,vision,4,0.725,66.67513021,1.685293911,35,2851.379009,3113.620273,3115.121948,3,3118.125196,2,3120.127458,6,3126.117357,3127.802651,2
216,sub-05,1,16,vision,4,0.725,79.61132813,3.387156511,5,2851.379009,3129.838182,3131.339835,3.5,3134.826906,2,3136.829112,5,3141.817981,3145.205138,2
217,sub-05,1,17,vision,2,0.275,51.78645833,1.968949008,35,2851.379009,3147.224013,3148.725689,2.5,3151.228458,2,3153.230579,6,3159.220488,3161.189437,4
218,sub-05,1,18,vision,5,0.95,96.13932292,2.085726086,65,2851.379009,3165.210555,3166.712213,2.5,3169.214879,2,3171.217168,5,3176.205949,3178.291675,5
219,sub-05,1,19,vision,5,0.95,95,1.63518865,95,2851.379009,3183.313814,3184.815498,2.5,3187.318263,2,3189.32047,6,3195.310363,3196.945551,5
220,sub-05,1,20,vision,2,0.275,38.40559896,1.785279094,95,2851.379009,3201.96773,3203.469413,2,3205.471627,2,3207.47383,5,3212.462615,3214.247894,3
221,sub-05,1,21,vision,1,0.05,7.408854167,2.185761746,35,2851.379009,3217.267954,3218.769633,2,3220.771885,2,3222.77405,5,3227.762754,3229.948516,3
222,sub-05,1,22,vision,2,0.275,21.32226563,2.636296275,95,2851.379009,3232.968613,3234.470356,3.5,3237.974146,2,3239.976362,6,3245.966245,3248.602541,5
223,sub-05,1,23,vision,2,0.275,32.72135417,7.975528809,5,2851.379009,3253.624719,3255.126415,2,3257.128626,2,3259.130741,5,3264.119605,3272.095134,5
224,sub-05,1,24,vision,3,0.5,58.11588542,2.519499092,35,2851.379009,3277.117305,3278.618986,3,3281.622232,2,3283.62451,5,3288.613297,3291.132796,4
225,sub-05,1,25,vision,4,0.725,78.49088542,2.219157947,65,2851.379009,3295.153869,3296.655476,2.5,3299.158367,2,3301.160448,5,3306.149311,3308.368469,2
226,sub-05,2,1,pain,5,49,95.38151042,10.69532579,35,3332.226091,3332.227994,3333.729792,2,3335.682849,2,3337.684149,5,3342.722897,3353.418223,2
227,sub-05,2,2,pain,5,49,49.35742188,3.654131982,65,3332.226091,3355.453728,3356.955408,2.5,3359.381182,2,3361.37693,6,3367.433537,3371.087669,2
228,sub-05,2,3,pain,5,49,20.52604167,3.670857594,5,3332.226091,3373.123254,3374.624914,2,3376.551146,2,3378.545899,5,3383.601336,3387.272194,3
229,sub-05,2,4,pain,1,45,3.6328125,3.871053136,65,3332.226091,3390.292183,3391.793845,3,3394.735358,2,3396.7326,5,3401.788095,3405.659148,3
230,sub-05,2,5,pain,3,47,9.222005208,3.553988219,5,3332.226091,3409.046098,3410.547877,3.5,3413.985127,2,3415.987218,5,3421.042741,3424.596729,4
231,sub-05,2,6,pain,4,48,19.03645833,4.97220586,65,3332.226091,3428.617792,3430.119468,3.5,3433.559568,2,3435.558798,5,3440.614324,3445.58653,4
232,sub-05,2,7,pain,1,45,2.972005208,3.770894138,5,3332.226091,3449.607534,3451.109286,2.5,3453.548366,2,3455.547516,6,3461.60414,3465.375034,4
233,sub-05,2,8,pain,3,47,12.44401042,7.84203556,95,3332.226091,3469.396037,3470.897789,3.5,3474.337989,2,3476.337123,5,3481.392646,3489.234682,3
234,sub-05,2,9,pain,2,46,8.798177083,5.806489507,35,3332.226091,3492.254596,3493.756336,3,3496.697755,2,3498.695006,6,3504.751746,3510.558236,3
235,sub-05,2,10,pain,2,46,39.61783854,1.451737932,65,3332.226091,3513.578176,3515.079838,2,3517.021437,2,3519.017426,6,3525.074095,3526.525833,2
236,sub-05,2,11,pain,2,46,21.98828125,3.253713356,5,3332.226091,3528.561322,3530.063057,2.5,3532.489343,2,3534.484492,6,3540.54116,3543.794873,3
237,sub-05,2,12,pain,1,45,4.797526042,3.353752037,5,3332.226091,3546.814862,3548.316531,3.5,3551.75822,2,3553.755786,6,3559.812496,3563.166248,3
238,sub-05,2,13,pain,1,45,4.61328125,8.442767572,35,3332.226091,3566.186218,3567.687826,3,3570.62965,2,3572.626685,5,3577.682118,3586.124886,2
239,sub-05,2,14,pain,2,46,9.446614583,2.235903415,5,3332.226091,3588.143668,3589.645464,3.5,3593.087775,2,3595.084681,6,3601.141421,3603.377325,3
240,sub-05,2,15,pain,3,47,28.03515625,1.9022547,95,3332.226091,3606.397244,3607.898846,2.5,3610.340293,2,3612.337172,5,3617.392606,3619.29486,3
241,sub-05,2,16,pain,4,48,34.06835938,5.189182559,95,3332.226091,3622.314847,3623.816506,3.5,3627.258261,2,3629.255825,6,3635.312386,3640.501569,2
242,sub-05,2,17,pain,4,48,35.14973958,12.58070183,65,3332.226091,3642.537191,3644.038799,2,3645.965201,2,3647.959766,6,3654.016344,3666.597046,4
243,sub-05,2,18,pain,4,48,43.67578125,2.052400219,35,3332.226091,3670.618098,3672.119776,2.5,3674.559996,2,3676.558026,5,3681.613454,3683.665855,4
244,sub-05,2,19,pain,3,47,44.20377604,2.686390415,35,3332.226091,3687.686973,3689.18861,3.5,3692.628797,2,3694.627947,5,3699.683432,3702.369822,5
245,sub-05,2,20,pain,5,49,57.99479167,3.120238718,5,3332.226091,3707.391999,3708.893695,3,3711.832641,2,3713.83239,6,3719.88902,3723.009259,2
246,sub-05,2,21,pain,3,47,45.37239583,4.254755265,5,3332.226091,3725.044759,3726.546492,2.5,3728.972479,2,3730.967924,5,3736.023488,3740.278243,2
247,sub-05,2,22,pain,1,45,42.17382813,1.735369911,65,3332.226091,3742.297193,3743.798776,3,3746.741134,2,3748.737616,6,3754.794206,3756.529576,5
248,sub-05,2,23,pain,4,48,42.73632813,2.352648521,95,3332.226091,3761.551673,3763.053438,2,3764.991997,2,3766.991126,6,3773.047666,3775.400315,5
249,sub-05,2,24,pain,2,46,77.16341146,1.084649904,95,3332.226091,3780.422593,3781.924154,2.5,3784.363713,2,3786.362489,6,3792.419049,3793.503699,4
250,sub-05,2,25,pain,5,49,69.25520833,5.756471313,5,3332.226091,3797.524814,3799.026463,3.5,3802.466639,2,3804.465796,5,3809.521254,3815.277725,4
251,sub-06,1,1,vision,4,0.725,48.07096354,3.519990877,35,616.6844979,616.7209266,618.2224865,2,620.1913462,2,622.1936846,5,627.1996386,630.7196294,2
252,sub-06,1,2,vision,2,0.275,35.68294271,4.905397804,95,616.6844979,632.7551626,634.2568158,2.5,636.742895,2,638.7451964,5,643.7339564,648.6393542,5
253,sub-06,1,3,vision,5,0.95,91.4375,3.337066499,95,616.6844979,653.6615621,655.1632475,2,657.1654626,2,659.1677428,5,664.1564574,667.4935239,4
254,sub-06,1,4,vision,3,0.5,14.96158854,2.352608068,35,616.6844979,671.5146828,673.0163673,2.5,675.5190433,2,677.5213257,6,683.5111475,685.8637556,3
255,sub-06,1,5,vision,3,0.5,11.82617188,1.668615022,35,616.6844979,688.8837514,690.3855211,2,692.3877455,2,694.3899458,6,700.3797484,702.0483634,3
256,sub-06,1,6,vision,3,0.5,16.18880208,3.804298654,5,616.6844979,705.0682754,706.5700405,3.5,710.0737938,2,712.0760036,5,717.0649118,720.8692105,3
257,sub-06,1,7,vision,5,0.95,93.99348958,3.253660183,95,616.6844979,723.8891193,725.3907275,3.5,728.8946748,2,730.8967653,6,736.8867094,740.1403696,4
258,sub-06,1,8,vision,3,0.5,31.75911458,4.271410515,65,616.6844979,744.1614896,745.6631432,3,748.6665528,2,750.6686927,5,755.6574738,759.9288843,3
259,sub-06,1,9,vision,1,0.05,3.073567708,2.853273093,5,616.6844979,762.9489161,764.4505783,2,766.4526548,2,768.4549847,5,773.4436699,776.296943,4
260,sub-06,1,10,vision,1,0.05,3.218098958,4.455004027,95,616.6844979,780.3179568,781.8197276,2,783.8218199,2,785.8241502,6,791.8140386,796.2690426,5
261,sub-06,1,11,vision,3,0.5,45.20052083,2.552944924,65,616.6844979,801.2911276,802.7928765,3,805.7793852,2,807.7816965,6,813.7882171,816.341162,3
262,sub-06,1,12,vision,5,0.95,96.69661458,1.618404765,65,616.6844979,819.3610354,820.8627173,2.5,823.3655658,2,825.3677696,6,831.3576692,832.976074,4
263,sub-06,1,13,vision,5,0.95,92.37369792,2.23586039,65,616.6844979,836.9972439,838.4989508,2.5,841.001576,2,843.0038044,6,848.9937805,851.2296409,4
264,sub-06,1,14,vision,4,0.725,29.37565104,4.354723359,5,616.6844979,855.2507115,856.7523959,3.5,860.2562364,2,862.2583804,5,867.2472638,871.6019872,3
265,sub-06,1,15,vision,2,0.275,16.22916667,2.369313554,35,616.6844979,874.6220856,876.1237715,2,878.1258572,2,880.1280727,6,886.1180782,888.4873917,2
266,sub-06,1,16,vision,5,0.95,72.88606771,3.303703882,65,616.6844979,890.522996,892.0246098,3,895.0111987,2,897.0133938,6,903.0033741,906.307078,2
267,sub-06,1,17,vision,2,0.275,19.01822917,4.054628497,95,616.6844979,908.3426114,909.8442933,2.5,912.3303852,2,914.3325893,5,919.3212921,923.3759206,4
268,sub-06,1,18,vision,4,0.725,56.24023438,1.86881522,35,616.6844979,927.397016,928.8986321,2.5,931.4013904,2,933.4036218,5,938.3923846,940.2611998,2
269,sub-06,1,19,vision,1,0.05,2.477213542,3.153626541,5,616.6844979,942.2967557,943.7984436,3,946.7850652,2,948.7872664,5,953.7759531,956.9295796,2
270,sub-06,1,20,vision,1,0.05,4.289713542,4.555170055,95,616.6844979,958.948451,960.4501356,3,963.4533347,2,965.4556527,5,970.4443605,974.9995305,5
271,sub-06,1,21,vision,4,0.725,71.94726563,3.637392348,35,616.6844979,980.021612,981.5233827,3.5,985.0272574,2,987.029529,5,992.0182496,995.655642,4
272,sub-06,1,22,vision,2,0.275,55.00585938,2.819683933,65,616.6844979,999.6766336,1001.178396,3.5,1004.682268,2,1006.684396,6,1012.674431,1015.494115,4
273,sub-06,1,23,vision,4,0.725,65.68164063,3.27038698,65,616.6844979,1019.515279,1021.016952,2.5,1023.519731,2,1025.521847,6,1031.511757,1034.782144,2
274,sub-06,1,24,vision,1,0.05,15.07226563,3.253726296,95,616.6844979,1036.80105,1038.302659,2.5,1040.805379,2,1042.807663,5,1047.796361,1051.050088,2
275,sub-06,1,25,vision,2,0.275,30.65690104,3.003429057,5,616.6844979,1053.085587,1054.587205,3,1057.573881,2,1059.576147,6,1065.565989,1068.569418,3
276,sub-06,2,1,pain,5,49,81.25325521,5.83971771,35,1089.106733,1089.125461,1090.627086,3.5,1094.073817,2,1096.082992,6,1102.106368,1107.946086,3
277,sub-06,2,2,pain,3,47,37.78255208,3.05344855,95,1089.106733,1110.966196,1112.467734,3.5,1115.908004,2,1117.907069,5,1122.962704,1126.016153,2
278,sub-06,2,3,pain,1,45,40.19401042,2.953388484,95,1089.106733,1128.051629,1129.553371,2,1131.479362,2,1133.474326,6,1139.530909,1142.484297,4
279,sub-06,2,4,pain,3,47,45.40559896,3.036855837,35,1089.106733,1146.505374,1148.006937,2,1149.947811,2,1151.944718,5,1157.000144,1160.037,5
280,sub-06,2,5,pain,4,48,49.35286458,4.63843273,35,1089.106733,1165.059247,1166.560867,2,1168.498888,2,1170.498536,6,1176.555159,1181.193591,3
281,sub-06,2,6,pain,3,47,41.73697917,2.686420665,5,1089.106733,1184.213557,1185.71531,2,1187.655651,2,1189.653123,5,1194.708467,1197.394888,4
282,sub-06,2,7,pain,1,45,10.44270833,2.068927191,35,1089.106733,1201.415946,1202.91756,2.5,1205.357921,2,1207.355755,5,1212.411394,1214.480321,5
283,sub-06,2,8,pain,2,46,24.00195313,5.52269843,5,1089.106733,1219.50248,1221.004176,2,1222.942613,2,1224.941861,6,1230.998569,1236.521268,2
284,sub-06,2,9,pain,3,47,48.46614583,7.508408271,65,1089.106733,1238.556954,1240.058721,3.5,1243.484404,2,1245.481144,6,1251.537828,1259.046236,4
285,sub-06,2,10,pain,1,45,22.5,4.505015703,35,1089.106733,1263.067212,1264.568992,3,1267.508539,2,1269.507692,5,1274.563301,1279.068317,2
286,sub-06,2,11,pain,5,49,28.63671875,4.688640678,5,1089.106733,1281.103773,1282.60555,2.5,1285.031179,2,1287.026981,6,1293.08365,1297.77229,2
287,sub-06,2,12,pain,2,46,13.80078125,2.419468664,65,1089.106733,1299.807866,1301.309554,3.5,1304.735526,2,1306.732181,6,1312.788722,1315.208191,4
288,sub-06,2,13,pain,5,49,62.64127604,6.840947077,35,1089.106733,1319.229204,1320.730945,2.5,1323.16939,2,1325.169176,5,1330.224701,1337.065648,5
289,sub-06,2,14,pain,1,45,10.55338542,5.856518779,5,1089.106733,1342.087732,1343.589504,3,1346.527823,2,1348.528279,5,1353.583811,1359.44033,3
290,sub-06,2,15,pain,5,49,78.10481771,3.286928624,5,1089.106733,1362.460334,1363.96186,3.5,1367.403278,2,1369.401204,6,1375.457918,1378.744846,3
291,sub-06,2,16,pain,1,45,11.9296875,6.256891439,95,1089.106733,1381.764919,1383.26652,3,1386.207946,2,1388.205388,5,1393.260908,1399.5178,2
292,sub-06,2,17,pain,2,46,23.1328125,2.035722841,5,1089.106733,1401.553448,1403.054989,3,1405.981066,2,1407.977104,6,1414.03374,1416.069463,5
293,sub-06,2,18,pain,2,46,38.015625,3.120159322,5,1089.106733,1421.091642,1422.593327,3.5,1426.033314,2,1428.03266,5,1433.088118,1436.208277,5
294,sub-06,2,19,pain,3,47,48.39192708,2.319237304,5,1089.106733,1441.2305,1442.732205,3.5,1446.170274,2,1448.171465,6,1454.228139,1456.547376,5
295,sub-06,2,20,pain,4,48,51.62174479,3.754172784,95,1089.106733,1461.569647,1463.071315,3.5,1466.509502,2,1468.510647,5,1473.566096,1477.320269,5
296,sub-06,2,21,pain,5,49,69.77148438,3.170309139,65,1089.106733,1482.342603,1483.844151,3,1486.781857,2,1488.782933,5,1493.838459,1497.008768,5
297,sub-06,2,22,pain,4,48,53.44205729,2.419471662,65,1089.106733,1502.030846,1503.532543,2.5,1505.971945,2,1507.970849,6,1514.027411,1516.446882,4
298,sub-06,2,23,pain,4,48,41.97070313,3.904441949,65,1089.106733,1520.467942,1521.969603,2,1523.908723,2,1525.907231,5,1530.96275,1534.867192,2
299,sub-06,2,24,pain,2,46,6.790364583,1.885556482,65,1089.106733,1536.90265,1538.404469,2.5,1540.830601,2,1542.825868,6,1548.882516,1550.768073,3
300,sub-06,2,25,pain,4,48,54.71419271,5.205857644,95,1089.106733,1553.788035,1555.289721,3,1558.230645,2,1560.228511,6,1566.285071,1571.490929,3
301,sub-08,1,1,vision,4,0.725,65.40039063,2.803159044,35,4548.410342,4548.462392,4549.963922,2,4551.91623,2,4553.918393,6,4559.908282,4562.711441,3
302,sub-08,1,2,vision,1,0.05,55.90429688,1.902221711,65,4548.410342,4565.748082,4567.249739,2,4569.235219,2,4571.237531,5,4576.226223,4578.128445,4
303,sub-08,1,3,vision,3,0.5,68.59635417,3.036790722,95,4548.410342,4582.14953,4583.651196,3.5,4587.155066,2,4589.15727,5,4594.146006,4597.182797,3
304,sub-08,1,4,vision,2,0.275,57.85677083,3.871003859,5,4548.410342,4600.202694,4601.704447,3.5,4605.208315,2,4607.210521,6,4613.200404,4617.071408,2
305,sub-08,1,5,vision,5,0.95,83.24153646,1.885519761,65,4548.410342,4619.090306,4620.591946,2.5,4623.094611,2,4625.096932,5,4630.085643,4631.971162,5
